volume_usd,volume,underlying_price,underlying_index,quote_currency,price_change,open_interest,mid_price,mark_price,low,last,interest_rate,instrument_name,high,estimated_delivery_price,creation_timestamp,bid_price,base_currency,ask_price
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,0.0,,0.356945,,,0.0,ETH-3NOV23-1000-C,,1554.62,1697373301900,,ETH,
0.0,0.0,1553.98,ETH-27OCT23,ETH,,15800.0,,5.5e-05,,0.0001,0.0,ETH-27OCT23-2400-C,,1554.62,1697373301900,,ETH,0.0001
0.0,0.0,1573.94,ETH-29MAR24,ETH,,707.0,0.82855,0.79432,,0.7525,0.0,ETH-29MAR24-2800-P,,1554.62,1697373301900,0.0001,ETH,1.657
0.0,0.0,1573.94,ETH-29MAR24,ETH,,596.0,,0.87316,,0.872,0.0,ETH-29MAR24-200-C,,1554.62,1697373301900,0.0001,ETH,
25.96,16.0,1554.5973357272503,SYN.ETH-17OCT23,ETH,-15.3846,19.0,0.00095,0.00098,0.0008,0.0011,0.0,ETH-17OCT23-1500-P,0.0013,1554.62,1697373301900,0.0008,ETH,0.0011
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,1319.0,0.0022,0.002181,,0.002,0.0,ETH-3NOV23-1800-C,,1554.62,1697373301900,0.002,ETH,0.0024
0.0,0.0,1604.26,ETH-27SEP24,ETH,,0.0,,0.627275,,,0.0,ETH-27SEP24-2500-P,,1554.62,1697373301900,,ETH,
0.0,0.0,1573.94,ETH-29MAR24,ETH,,226.0,0.64455,0.428729,,0.401,0.0,ETH-29MAR24-2200-P,,1554.62,1697373301900,0.0001,ETH,1.289
886.45,91.0,1558.96,ETH-29DEC23,ETH,25.0,34925.0,0.0065,0.006483,0.006,0.0075,0.0,ETH-29DEC23-2200-C,0.0075,1554.62,1697373301900,0.006,ETH,0.007
0.0,0.0,1589.12,ETH-28JUN24,ETH,,407.0,0.67105,0.447109,,0.426,0.0,ETH-28JUN24-2200-P,,1554.62,1697373301900,0.0001,ETH,1.342
0.0,0.0,1554.626447636334,SYN.ETH-16OCT23,ETH,,0.0,0.09975,0.099462,,,0.0,ETH-16OCT23-1400-C,,1554.62,1697373301900,0.097,ETH,0.1025
48.15,1.0,1554.5973357272503,SYN.ETH-17OCT23,ETH,0.0,1.0,0.02975,0.030243,0.031,0.031,0.0,ETH-17OCT23-1600-P,0.031,1554.62,1697373301900,0.026,ETH,0.0335
1400.28,118.0,1558.96,ETH-29DEC23,ETH,0.0,36139.0,0.008,0.007984,0.0075,0.0075,0.0,ETH-29DEC23-2100-C,0.0085,1554.62,1697373301900,0.0075,ETH,0.0085
0.0,0.0,1604.23,ETH-27SEP24,ETH,,309.0,0.26125,0.26099,,0.263,0.0,ETH-27SEP24-1800-P,,1554.62,1697373301900,0.256,ETH,0.2665
144.34,48.0,1553.98,ETH-27OCT23,ETH,5.0,19074.0,0.0018,0.001785,0.0019,0.0021,0.0,ETH-27OCT23-1750-C,0.0021,1554.62,1697373301900,0.0016,ETH,0.002
0.0,0.0,1589.09,ETH-28JUN24,ETH,,120.0,0.4873,0.510089,,0.5455,0.0,ETH-28JUN24-800-C,,1554.62,1697373301900,0.0001,ETH,0.9745
0.0,0.0,1573.94,ETH-29MAR24,ETH,,475.0,0.89005,0.919253,,0.8335,0.0,ETH-29MAR24-3000-P,,1554.62,1697373301900,0.0001,ETH,1.78
0.0,0.0,1573.94,ETH-29MAR24,ETH,,511.0,0.46355,0.380619,,0.3755,0.0,ETH-29MAR24-1000-C,,1554.62,1697373301900,0.0001,ETH,0.927
0.0,0.0,1604.26,ETH-27SEP24,ETH,,438.0,0.038,0.03792,,0.036,0.0,ETH-27SEP24-3500-C,,1554.62,1697373301900,0.035,ETH,0.041
0.0,0.0,1604.23,ETH-27SEP24,ETH,,159.0,0.03025,0.030203,,0.033,0.0,ETH-27SEP24-4000-C,,1554.62,1697373301900,0.0275,ETH,0.033
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,0.0,0.198,0.198107,,,0.0,ETH-3NOV23-1250-C,,1554.62,1697373301900,0.1945,ETH,0.2015
0.0,0.0,1573.94,ETH-29MAR24,ETH,,1588.0,0.64775,0.313113,,0.306,0.0,ETH-29MAR24-2000-P,,1554.62,1697373301900,0.129,ETH,1.1665
57649.39,1764.0,1553.98,ETH-27OCT23,ETH,-13.0435,21442.0,0.021,0.021105,0.0195,0.02,0.0,ETH-27OCT23-1550-P,0.023,1554.62,1697373301900,0.0205,ETH,0.0215
0.0,0.0,1554.74,ETH-24NOV23,ETH,,0.0,,0.550226,,,0.0,ETH-24NOV23-700-C,,1554.62,1697373301900,,ETH,
0.0,0.0,1573.94,ETH-29MAR24,ETH,,6954.0,0.0051,0.004969,,0.0039,0.0,ETH-29MAR24-4500-C,,1554.62,1697373301901,0.0037,ETH,0.0065
0.0,0.0,1554.01,ETH-27OCT23,ETH,,946.0,,8e-06,,0.0001,0.0,ETH-27OCT23-3000-C,,1554.62,1697373301901,,ETH,0.0001
0.0,0.0,1554.5682238181669,SYN.ETH-18OCT23,ETH,,0.0,0.126,0.125951,,,0.0,ETH-18OCT23-1750-P,,1554.62,1697373301901,0.1225,ETH,0.1295
0.0,0.0,1589.09,ETH-28JUN24,ETH,,1486.0,0.02725,0.027378,,0.029,0.0,ETH-28JUN24-1000-P,,1554.62,1697373301901,0.026,ETH,0.0285
0.0,0.0,1553.98,ETH-27OCT23,ETH,,0.0,,1.574019,,,0.0,ETH-27OCT23-4000-P,,1554.62,1697373301901,,ETH,
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,0.0,0.23,0.229594,,,0.0,ETH-3NOV23-1200-C,,1554.62,1697373301901,0.2265,ETH,0.2335
0.0,0.0,1573.94,ETH-29MAR24,ETH,,953.0,,0.62181,,0.629,0.0,ETH-29MAR24-600-C,,1554.62,1697373301901,0.0001,ETH,
0.0,0.0,1554.626447636334,SYN.ETH-16OCT23,ETH,,0.0,0.03575,0.035427,,,0.0,ETH-16OCT23-1500-C,,1554.62,1697373301901,0.0325,ETH,0.039
0.0,0.0,1554.48,ETH-20OCT23,ETH,,2.0,0.287,0.286619,,0.3,0.0,ETH-20OCT23-2000-P,,1554.62,1697373301901,0.2835,ETH,0.2905
0.0,0.0,1589.12,ETH-28JUN24,ETH,,971.0,0.012,0.011888,,0.0115,0.0,ETH-28JUN24-5000-C,,1554.62,1697373301901,0.01,ETH,0.014
0.0,0.0,1604.26,ETH-27SEP24,ETH,,0.0,,0.91918,,,0.0,ETH-27SEP24-3000-P,,1554.62,1697373301901,,ETH,
818.99,54.0,1554.5973357272503,SYN.ETH-17OCT23,ETH,11.1111,85.0,0.009,0.009179,0.009,0.01,0.0,ETH-17OCT23-1550-C,0.0115,1554.62,1697373301901,0.0085,ETH,0.0095
0.0,0.0,1554.626447636334,SYN.ETH-16OCT23,ETH,,0.0,0.132,0.131624,,,0.0,ETH-16OCT23-1350-C,,1554.62,1697373301901,0.1295,ETH,0.1345
163.88,1.0,1554.77,ETH-24NOV23,ETH,0.0,4171.0,0.105,0.105635,0.1055,0.1055,0.0,ETH-24NOV23-1700-P,0.1055,1554.62,1697373301901,0.0995,ETH,0.1105
18639.95,147.0,1589.09,ETH-28JUN24,ETH,5.8442,4184.0,0.08025,0.080179,0.077,0.0815,0.0,ETH-28JUN24-2000-C,0.0815,1554.62,1697373301901,0.079,ETH,0.0815
0.0,0.0,1573.91,ETH-29MAR24,ETH,,7638.0,0.01625,0.015967,,0.018,0.0,ETH-29MAR24-1000-P,,1554.62,1697373301901,0.015,ETH,0.0175
37.58,86.0,1554.626447636334,SYN.ETH-16OCT23,ETH,-66.6667,290.0,0.0002,7.3e-05,0.0001,0.0001,0.0,ETH-16OCT23-1475-P,0.0003,1554.62,1697373301901,0.0001,ETH,0.0003
137.32,346.0,1554.5973357272503,SYN.ETH-17OCT23,ETH,-50.0,345.0,0.00025,0.000234,0.0002,0.0002,0.0,ETH-17OCT23-1450-P,0.0005,1554.62,1697373301901,0.0001,ETH,0.0004
0.0,0.0,1554.74,ETH-24NOV23,ETH,,1050.0,0.1645,0.164961,,0.159,0.0,ETH-24NOV23-1800-P,,1554.62,1697373301901,0.159,ETH,0.17
0.0,0.0,1554.74,ETH-24NOV23,ETH,,2935.0,0.0013,0.001278,,0.0014,0.0,ETH-24NOV23-2300-C,,1554.62,1697373301901,0.0012,ETH,0.0014
0.0,0.0,1554.77,ETH-24NOV23,ETH,,1221.0,0.134,0.134552,,0.0715,0.0,ETH-24NOV23-1750-P,,1554.62,1697373301901,0.1285,ETH,0.1395
0.0,0.0,1589.12,ETH-28JUN24,ETH,,2985.0,0.15475,0.1547,,0.1585,0.0,ETH-28JUN24-1600-P,,1554.62,1697373301901,0.1525,ETH,0.157
0.0,0.0,1554.01,ETH-27OCT23,ETH,,183.0,0.12825,0.127918,,0.1365,0.0,ETH-27OCT23-1750-P,,1554.62,1697373301901,0.125,ETH,0.1315
2496.61,90.0,1558.96,ETH-29DEC23,ETH,-7.8947,25018.0,0.01725,0.017262,0.0175,0.0175,0.0,ETH-29DEC23-1300-P,0.019,1554.62,1697373301901,0.017,ETH,0.0175
0.0,0.0,1554.48,ETH-20OCT23,ETH,,58.0,0.164,0.164404,,0.1617,0.0,ETH-20OCT23-1300-C,,1554.62,1697373301901,0.1615,ETH,0.1665
0.0,0.0,1554.01,ETH-27OCT23,ETH,,203.0,0.30205,0.351625,,0.2775,0.0,ETH-27OCT23-2100-P,,1554.62,1697373301901,0.0001,ETH,0.604
0.0,0.0,1604.26,ETH-27SEP24,ETH,,4.0,0.0245,0.024313,,0.0275,0.0,ETH-27SEP24-4500-C,,1554.62,1697373301901,0.0235,ETH,0.0255
0.0,0.0,1558.96,ETH-29DEC23,ETH,,0.0,,2.207548,,2.5,0.0,ETH-29DEC23-5000-P,,1554.62,1697373301901,,ETH,2.7775
0.0,0.0,1604.23,ETH-27SEP24,ETH,,238.0,0.115,0.114866,,0.1135,0.0,ETH-27SEP24-1400-P,,1554.62,1697373301901,0.1125,ETH,0.1175
0.0,0.0,1589.12,ETH-28JUN24,ETH,,7590.0,0.0565,0.056428,,0.0555,0.0,ETH-28JUN24-2300-C,,1554.62,1697373301901,0.054,ETH,0.059
0.0,0.0,1554.5973357272503,SYN.ETH-17OCT23,ETH,,0.0,0.0935,0.093572,,,0.0,ETH-17OCT23-1700-P,,1554.62,1697373301901,0.09,ETH,0.097
0.0,0.0,1554.5682238181669,SYN.ETH-18OCT23,ETH,,0.0,,7.4e-05,,,0.0,ETH-18OCT23-1800-C,,1554.62,1697373301901,,ETH,0.0004
0.0,0.0,1554.626447636334,SYN.ETH-16OCT23,ETH,,127.0,,0.0,,0.0003,0.0,ETH-16OCT23-1350-P,,1554.62,1697373301901,,ETH,0.0004
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,1.0,0.0995,0.098954,,0.1055,0.0,ETH-3NOV23-1700-P,,1554.62,1697373301901,0.0955,ETH,0.1035
0.0,0.0,1554.74,ETH-24NOV23,ETH,,0.0,0.35875,0.358907,,,0.0,ETH-24NOV23-1000-C,,1554.62,1697373301901,0.355,ETH,0.3625
7.78,41.0,1554.626447636334,SYN.ETH-16OCT23,ETH,0.0,415.0,,6.9e-05,0.0001,0.0002,0.0,ETH-16OCT23-1625-C,0.0002,1554.62,1697373301901,,ETH,0.0002
8390.39,1104.0,1554.2,SYN.ETH-3NOV23,ETH,0.0,6708.0,0.00515,0.005141,0.0045,0.0049,0.0,ETH-3NOV23-1700-C,0.005,1554.62,1697373301901,0.0048,ETH,0.0055
0.0,0.0,1589.12,ETH-28JUN24,ETH,,239.0,0.6409,0.391876,,0.374,0.0,ETH-28JUN24-2100-P,,1554.62,1697373301901,0.0018,ETH,1.28
2590.14,348.0,1554.74,ETH-24NOV23,ETH,-8.0,40032.0,0.0047,0.004686,0.0046,0.0046,0.0,ETH-24NOV23-1900-C,0.005,1554.62,1697373301901,0.0045,ETH,0.0049
0.0,0.0,1554.74,ETH-24NOV23,ETH,,0.0,,0.42232,,,0.0,ETH-24NOV23-900-C,,1554.62,1697373301901,,ETH,
122.84,112.0,1554.48,ETH-20OCT23,ETH,0.0,21378.0,0.00075,0.000749,0.0007,0.0007,0.0,ETH-20OCT23-1700-C,0.0009,1554.62,1697373301901,0.0006,ETH,0.0009
917.37,35.0,1554.2,SYN.ETH-3NOV23,ETH,-14.7059,2188.0,0.0155,0.01551,0.0145,0.0145,0.0,ETH-3NOV23-1500-P,0.0175,1554.62,1697373301901,0.015,ETH,0.016
0.0,0.0,1558.96,ETH-29DEC23,ETH,,85.0,0.66955,0.670928,,0.416,0.0,ETH-29DEC23-2600-P,,1554.62,1697373301901,0.0001,ETH,1.339
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,4.0,0.0012,0.001192,,0.001,0.0,ETH-3NOV23-1150-P,,1554.62,1697373301901,0.001,ETH,0.0014
0.0,0.0,1554.48,ETH-20OCT23,ETH,,2.0,0.13225,0.132365,,0.1357,0.0,ETH-20OCT23-1350-C,,1554.62,1697373301901,0.1295,ETH,0.135
0.0,0.0,1604.26,ETH-27SEP24,ETH,,343.0,0.01,0.009907,,0.011,0.0,ETH-27SEP24-600-P,,1554.62,1697373301901,0.008,ETH,0.012
0.0,0.0,1604.26,ETH-27SEP24,ETH,,436.0,0.0385,0.038565,,0.043,0.0,ETH-27SEP24-1000-P,,1554.62,1697373301901,0.0375,ETH,0.0395
0.0,0.0,1558.93,ETH-29DEC23,ETH,,802.0,0.617,0.616368,,0.6235,0.0,ETH-29DEC23-600-C,,1554.62,1697373301901,0.6135,ETH,0.6205
0.0,0.0,1554.5682238181669,SYN.ETH-18OCT23,ETH,,0.0,0.06825,0.068052,,,0.0,ETH-18OCT23-1450-C,,1554.62,1697373301903,0.065,ETH,0.0715
0.0,0.0,1558.96,ETH-29DEC23,ETH,,3556.0,0.0005,0.00047,,0.0004,0.0,ETH-29DEC23-400-P,,1554.62,1697373301903,0.0003,ETH,0.0007
24.41,54.0,1554.626447636334,SYN.ETH-16OCT23,ETH,-33.3333,118.0,,1.3e-05,0.0001,0.0002,0.0,ETH-16OCT23-1650-C,0.0003,1554.62,1697373301903,,ETH,0.0001
3178.04,134.0,1554.48,ETH-20OCT23,ETH,13.7931,3302.0,0.01525,0.015269,0.0145,0.0165,0.0,ETH-20OCT23-1550-C,0.017,1554.62,1697373301903,0.015,ETH,0.0155
0.0,0.0,1554.51,ETH-20OCT23,ETH,,0.0,,0.0,,,0.0,ETH-20OCT23-2800-C,,1554.62,1697373301903,,ETH,0.0006
0.0,0.0,1554.5682238181669,SYN.ETH-18OCT23,ETH,,0.0,0.022,0.023183,,,0.0,ETH-18OCT23-1525-C,,1554.62,1697373301903,0.0185,ETH,0.0255
15.07,47.0,1553.98,ETH-27OCT23,ETH,50.0,54623.0,0.00025,0.000265,0.0002,0.0003,0.0,ETH-27OCT23-2100-C,0.0003,1554.62,1697373301903,0.0002,ETH,0.0003
3427.67,86.0,1573.94,ETH-29MAR24,ETH,3.9216,48718.0,0.02625,0.026206,0.0255,0.0265,0.0,ETH-29MAR24-2300-C,0.0265,1554.62,1697373301903,0.026,ETH,0.0265
0.0,0.0,1573.94,ETH-29MAR24,ETH,,0.0,1.35415,1.864036,,,0.0,ETH-29MAR24-4500-P,,1554.62,1697373301903,0.0003,ETH,2.708
0.0,0.0,1589.12,ETH-28JUN24,ETH,,0.0,,1.22594,,,0.0,ETH-28JUN24-3500-P,,1554.62,1697373301903,,ETH,
0.0,0.0,1554.77,ETH-24NOV23,ETH,,10.0,0.086,0.086865,,0.075,0.0,ETH-24NOV23-1450-C,,1554.62,1697373301903,0.081,ETH,0.091
0.0,0.0,1573.94,ETH-29MAR24,ETH,,1301.0,0.00145,0.001423,,0.002,0.0,ETH-29MAR24-500-P,,1554.62,1697373301903,0.0011,ETH,0.0018
0.0,0.0,1558.93,ETH-29DEC23,ETH,,688.0,0.13075,0.128538,,0.1528,0.0,ETH-29DEC23-1400-C,,1554.62,1697373301903,0.125,ETH,0.1365
0.0,0.0,1604.26,ETH-27SEP24,ETH,,0.0,,2.754891,,,0.0,ETH-27SEP24-6000-P,,1554.62,1697373301903,,ETH,
0.0,0.0,1554.74,ETH-24NOV23,ETH,,260.0,0.17225,0.172496,,0.2258,0.0,ETH-24NOV23-1300-C,,1554.62,1697373301903,0.1675,ETH,0.177
2035.1,354.0,1554.74,ETH-24NOV23,ETH,0.0,1966.0,0.0035,0.003501,0.0037,0.0037,0.0,ETH-24NOV23-1100-P,0.0037,1554.62,1697373301903,0.0033,ETH,0.0037
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,0.0,0.54525,0.544439,,,0.0,ETH-3NOV23-2400-P,,1554.62,1697373301903,0.54,ETH,0.5505
0.0,0.0,1554.77,ETH-24NOV23,ETH,,0.0,,1.444295,,,0.0,ETH-24NOV23-3800-P,,1554.62,1697373301903,,ETH,
134.76,24.0,1553.98,ETH-27OCT23,ETH,-2.7027,20520.0,0.0037,0.00378,0.0035,0.0036,0.0,ETH-27OCT23-1400-P,0.0038,1554.62,1697373301903,0.0036,ETH,0.0038
0.0,0.0,1589.12,ETH-28JUN24,ETH,,9.0,,0.297008,,0.333,0.0,ETH-28JUN24-1200-C,,1554.62,1697373301903,0.0001,ETH,
2522.41,81.0,1573.94,ETH-29MAR24,ETH,0.0,15898.0,0.02075,0.020773,0.02,0.02,0.0,ETH-29MAR24-2500-C,0.0205,1554.62,1697373301903,0.0205,ETH,0.021
0.0,0.0,1558.96,ETH-29DEC23,ETH,,6315.0,,0.000226,,0.0005,0.0,ETH-29DEC23-5500-C,,1554.62,1697373301903,,ETH,0.0007
0.0,0.0,1554.48,ETH-20OCT23,ETH,,0.0,0.196,0.196301,,,0.0,ETH-20OCT23-1250-C,,1554.62,1697373301903,0.1935,ETH,0.1985
0.0,0.0,1558.93,ETH-29DEC23,ETH,,823.0,0.2415,0.241768,,0.234,0.0,ETH-29DEC23-1200-C,,1554.62,1697373301903,0.2365,ETH,0.2465
0.0,0.0,1554.5973357272503,SYN.ETH-17OCT23,ETH,,0.0,0.04575,0.045777,,,0.0,ETH-17OCT23-1625-P,,1554.62,1697373301903,0.0425,ETH,0.049
0.0,0.0,1589.09,ETH-28JUN24,ETH,,3897.0,0.01425,0.014174,,0.013,0.0,ETH-28JUN24-4500-C,,1554.62,1697373301903,0.0125,ETH,0.016
24.86,8.0,1589.12,ETH-28JUN24,ETH,0.0,1324.0,0.00165,0.001564,0.002,0.002,0.0,ETH-28JUN24-400-P,0.002,1554.62,1697373301903,0.001,ETH,0.0023
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,0.0,,0.801635,,,0.0,ETH-3NOV23-2800-P,,1554.62,1697373301904,,ETH,
0.0,0.0,1573.94,ETH-29MAR24,ETH,,1884.0,0.0012,0.001171,,0.0008,0.0,ETH-29MAR24-7000-C,,1554.62,1697373301904,0.0009,ETH,0.0015
0.0,0.0,1604.23,ETH-27SEP24,ETH,,0.0,,2.445135,,,0.0,ETH-27SEP24-5500-P,,1554.62,1697373301904,,ETH,
0.0,0.0,1554.77,ETH-24NOV23,ETH,,1700.0,0.06225,0.062619,,0.054,0.0,ETH-24NOV23-1500-C,,1554.62,1697373301904,0.061,ETH,0.0635
0.0,0.0,1573.94,ETH-29MAR24,ETH,,536.0,0.6141,0.370194,,0.365,0.0,ETH-29MAR24-2100-P,,1554.62,1697373301904,0.0002,ETH,1.228
4.96,32.0,1554.626447636334,SYN.ETH-16OCT23,ETH,0.0,178.0,,1e-05,0.0001,0.0001,0.0,ETH-16OCT23-1700-C,0.0001,1554.62,1697373301904,,ETH,0.0001
1921.76,246.0,1553.98,ETH-27OCT23,ETH,0.0,43942.0,0.0052,0.005173,0.0046,0.005,0.0,ETH-27OCT23-1650-C,0.0055,1554.62,1697373301904,0.0049,ETH,0.0055
19.31,7.0,1554.5682238181669,SYN.ETH-18OCT23,ETH,11.7647,7.0,0.00185,0.001875,0.0017,0.0019,0.0,ETH-18OCT23-1600-C,0.0019,1554.62,1697373301904,0.0017,ETH,0.002
0.0,0.0,1558.96,ETH-29DEC23,ETH,,5460.0,,0.000185,,0.0001,0.0,ETH-29DEC23-6000-C,,1554.62,1697373301904,,ETH,0.0007
0.0,0.0,1554.626447636334,SYN.ETH-16OCT23,ETH,,0.0,0.068,0.067317,,,0.0,ETH-16OCT23-1450-C,,1554.62,1697373301904,0.065,ETH,0.071
194.24,250.0,1554.48,ETH-20OCT23,ETH,0.0,1693.0,0.0004,0.000423,0.0005,0.0005,0.0,ETH-20OCT23-1250-P,0.0005,1554.62,1697373301904,0.0003,ETH,0.0005
0.0,0.0,1558.93,ETH-29DEC23,ETH,,10786.0,0.23075,0.231758,,0.231,0.0,ETH-29DEC23-1900-P,,1554.62,1697373301904,0.2245,ETH,0.237
6590.64,412.0,1553.98,ETH-27OCT23,ETH,-8.6957,50402.0,0.01075,0.010709,0.0095,0.0105,0.0,ETH-27OCT23-1500-P,0.0115,1554.62,1697373301904,0.0105,ETH,0.011
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,0.0,,0.0001,,,0.0,ETH-3NOV23-600-P,,1554.62,1697373301904,,ETH,0.0006
0.0,0.0,1554.01,ETH-27OCT23,ETH,,19.0,0.191,0.191321,,0.192,0.0,ETH-27OCT23-1850-P,,1554.62,1697373301904,0.187,ETH,0.195
0.0,0.0,1604.26,ETH-27SEP24,ETH,,174.0,0.158,0.157915,,0.1665,0.0,ETH-27SEP24-1700-C,,1554.62,1697373301904,0.156,ETH,0.16
0.0,0.0,1554.01,ETH-27OCT23,ETH,,4122.0,,2.1e-05,,0.0001,0.0,ETH-27OCT23-2600-C,,1554.62,1697373301904,,ETH,0.0001
0.0,0.0,1604.26,ETH-27SEP24,ETH,,174.0,0.074,0.073913,,0.075,0.0,ETH-27SEP24-2400-C,,1554.62,1697373301904,0.0705,ETH,0.0775
495.64,3.0,1604.23,ETH-27SEP24,ETH,0.0,296.0,0.10925,0.109355,0.1065,0.1065,0.0,ETH-27SEP24-2000-C,0.1065,1554.62,1697373301904,0.107,ETH,0.1115
556.19,3.0,1604.26,ETH-27SEP24,ETH,0.0,363.0,0.12275,0.122795,0.1195,0.1195,0.0,ETH-27SEP24-1900-C,0.1195,1554.62,1697373301904,0.1205,ETH,0.125
0.0,0.0,1554.5682238181669,SYN.ETH-18OCT23,ETH,,0.0,0.03725,0.037286,,,0.0,ETH-18OCT23-1500-C,,1554.62,1697373301904,0.033,ETH,0.0415
0.0,0.0,1604.26,ETH-27SEP24,ETH,,0.0,,0.522307,,,0.0,ETH-27SEP24-800-C,,1554.62,1697373301904,,ETH,
0.0,0.0,1604.26,ETH-27SEP24,ETH,,0.0,,1.219612,,,0.0,ETH-27SEP24-3500-P,,1554.62,1697373301904,,ETH,
44.77,72.0,1554.5682238181669,SYN.ETH-18OCT23,ETH,0.0,72.0,0.0003,0.000312,0.0004,0.0004,0.0,ETH-18OCT23-1400-P,0.0004,1554.62,1697373301904,0.0002,ETH,0.0004
872.82,66.0,1554.74,ETH-24NOV23,ETH,-5.8824,16888.0,0.00875,0.008642,0.008,0.008,0.0,ETH-24NOV23-1300-P,0.009,1554.62,1697373301904,0.0085,ETH,0.009
0.0,0.0,1554.626447636334,SYN.ETH-16OCT23,ETH,,291.0,0.0195,0.019704,,0.016,0.0,ETH-16OCT23-1525-C,,1554.62,1697373301904,0.0155,ETH,0.0235
0.0,0.0,1573.94,ETH-29MAR24,ETH,,5571.0,,0.258167,,0.26,0.0,ETH-29MAR24-1900-P,,1554.62,1697373301904,,ETH,1.1055
23402.25,1605.0,1554.74,ETH-24NOV23,ETH,-5.5556,63727.0,0.009,0.008971,0.0085,0.0085,0.0,ETH-24NOV23-1750-C,0.0095,1554.62,1697373301904,0.0085,ETH,0.0095
9812.92,77.0,1558.96,ETH-29DEC23,ETH,-1.2195,2140.0,0.08125,0.081094,0.081,0.081,0.0,ETH-29DEC23-1500-C,0.082,1554.62,1697373301904,0.08,ETH,0.0825
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,533.0,0.0004,0.000363,,0.0005,0.0,ETH-3NOV23-1000-P,,1554.62,1697373301904,0.0002,ETH,0.0006
6.84,26.0,1554.48,ETH-20OCT23,ETH,0.0,1626.0,0.00025,0.000224,0.0001,0.0001,0.0,ETH-20OCT23-1850-C,0.0002,1554.62,1697373301904,0.0001,ETH,0.0004
5.91,3.0,1554.5682238181669,SYN.ETH-18OCT23,ETH,-7.6923,3.0,0.0013,0.001297,0.0012,0.0012,0.0,ETH-18OCT23-1475-P,0.0013,1554.62,1697373301904,0.0011,ETH,0.0015
0.0,0.0,1554.48,ETH-20OCT23,ETH,,0.0,,0.415266,,,0.0,ETH-20OCT23-2200-P,,1554.62,1697373301904,,ETH,
0.0,0.0,1554.626447636334,SYN.ETH-16OCT23,ETH,,0.0,0.05175,0.051292,,,0.0,ETH-16OCT23-1475-C,,1554.62,1697373301904,0.049,ETH,0.0545
0.0,0.0,1589.12,ETH-28JUN24,ETH,,1426.0,,0.338761,,0.28,0.0,ETH-28JUN24-2000-P,,1554.62,1697373301904,,ETH,1.218
