volume_usd,volume,underlying_price,underlying_index,quote_currency,price_change,open_interest,mid_price,mark_price,low,last,interest_rate,instrument_name,high,estimated_delivery_price,creation_timestamp,bid_price,base_currency,ask_price
0.0,0.0,1554.01,ETH-27OCT23,ETH,,0.0,,1.187917,,,0.0,ETH-27OCT23-3400-P,,1554.62,1697373301904,,ETH,
162.69,95.0,1558.96,ETH-29DEC23,ETH,0.0,4796.0,0.00125,0.001244,0.0011,0.0011,0.0,ETH-29DEC23-600-P,0.0011,1554.62,1697373301904,0.0011,ETH,0.0014
0.0,0.0,1589.12,ETH-28JUN24,ETH,,38.0,0.7642,0.620168,,0.5,0.0,ETH-28JUN24-2500-P,,1554.62,1697373301904,0.0004,ETH,1.528
0.0,0.0,1573.94,ETH-29MAR24,ETH,,186.0,,0.683749,,0.697,0.0,ETH-29MAR24-500-C,,1554.62,1697373301904,0.0001,ETH,
0.0,0.0,1554.5973357272503,SYN.ETH-17OCT23,ETH,,0.0,0.0615,0.061559,,,0.0,ETH-17OCT23-1650-P,,1554.62,1697373301904,0.058,ETH,0.065
8.57,1.0,1558.96,ETH-29DEC23,ETH,0.0,16028.0,0.00525,0.00525,0.0055,0.0055,0.0,ETH-29DEC23-1000-P,0.0055,1554.62,1697373301904,0.005,ETH,0.0055
0.0,0.0,1604.26,ETH-27SEP24,ETH,,348.0,0.218,0.217594,,0.232,0.0,ETH-27SEP24-1700-P,,1554.62,1697373301904,0.2135,ETH,0.2225
4352.4,267.0,1553.98,ETH-27OCT23,ETH,4.7619,58940.0,0.0105,0.01046,0.0105,0.011,0.0,ETH-27OCT23-1600-C,0.011,1554.62,1697373301904,0.01,ETH,0.011
0.0,0.0,1604.26,ETH-27SEP24,ETH,,473.0,0.049,0.049159,,0.048,0.0,ETH-27SEP24-3000-C,,1554.62,1697373301904,0.048,ETH,0.05
0.93,1.0,1554.74,ETH-24NOV23,ETH,0.0,3863.0,0.00075,0.000714,0.0006,0.0006,0.0,ETH-24NOV23-2500-C,0.0006,1554.62,1697373301904,0.0006,ETH,0.0009
0.0,0.0,1554.01,ETH-27OCT23,ETH,,2296.0,,7e-05,,0.0003,0.0,ETH-27OCT23-800-P,,1554.62,1697373301904,,ETH,0.0004
0.0,0.0,1554.51,ETH-20OCT23,ETH,,0.0,,0.485382,,,0.0,ETH-20OCT23-800-C,,1554.62,1697373301904,,ETH,
0.0,0.0,1573.94,ETH-29MAR24,ETH,,0.0,,1.547778,,,0.0,ETH-29MAR24-4000-P,,1554.62,1697373301904,,ETH,2.398
0.0,0.0,1554.01,ETH-27OCT23,ETH,,157.0,0.103,0.102874,,0.098,0.0,ETH-27OCT23-1400-C,,1554.62,1697373301904,0.099,ETH,0.107
0.0,0.0,1554.5682238181669,SYN.ETH-18OCT23,ETH,,0.0,0.03175,0.031102,,,0.0,ETH-18OCT23-1600-P,,1554.62,1697373301904,0.0285,ETH,0.035
0.0,0.0,1554.77,ETH-24NOV23,ETH,,3335.0,0.00025,0.000213,,0.0005,0.0,ETH-24NOV23-600-P,,1554.62,1697373301904,0.0001,ETH,0.0004
0.0,0.0,1589.12,ETH-28JUN24,ETH,,1460.0,0.006,0.005979,,0.005,0.0,ETH-28JUN24-7000-C,,1554.62,1697373301904,0.0055,ETH,0.0065
859.48,260.0,1554.5682238181669,SYN.ETH-18OCT23,ETH,29.4118,260.0,0.0022,0.002187,0.0017,0.0022,0.0,ETH-18OCT23-1500-P,0.0024,1554.62,1697373301904,0.002,ETH,0.0024
306.65,6.0,1589.09,ETH-28JUN24,ETH,0.0,1405.0,0.03575,0.035674,0.033,0.033,0.0,ETH-28JUN24-2800-C,0.033,1554.62,1697373301904,0.033,ETH,0.0385
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,0.0,0.16675,0.166883,,,0.0,ETH-3NOV23-1300-C,,1554.62,1697373301904,0.163,ETH,0.1705
0.0,0.0,1553.98,ETH-27OCT23,ETH,,456.0,,0.0,,0.0001,0.0,ETH-27OCT23-4000-C,,1554.62,1697373301904,,ETH,0.0006
1252.5,302.0,1553.98,ETH-27OCT23,ETH,-3.4483,102989.0,0.00275,0.002704,0.0024,0.0028,0.0,ETH-27OCT23-1700-C,0.003,1554.62,1697373301904,0.0025,ETH,0.003
0.0,0.0,1558.96,ETH-29DEC23,ETH,,8.0,,0.743886,,0.79,0.0,ETH-29DEC23-400-C,,1554.62,1697373301904,0.0001,ETH,
0.0,0.0,1554.01,ETH-27OCT23,ETH,,0.0,,0.421042,,,0.0,ETH-27OCT23-900-C,,1554.62,1697373301904,,ETH,
0.0,0.0,1554.01,ETH-27OCT23,ETH,,6.0,0.32755,0.41589,,0.355,0.0,ETH-27OCT23-2200-P,,1554.62,1697373301904,0.0001,ETH,0.655
6.24,1.0,1604.23,ETH-27SEP24,ETH,0.0,76.0,0.0042,0.004008,0.004,0.004,0.0,ETH-27SEP24-400-P,0.004,1554.62,1697373301904,0.0038,ETH,0.0046
0.0,0.0,1604.26,ETH-27SEP24,ETH,,243.0,0.021,0.020979,,0.02,0.0,ETH-27SEP24-800-P,,1554.62,1697373301904,0.019,ETH,0.023
834.75,145.0,1558.93,ETH-29DEC23,ETH,0.0,87604.0,0.0038,0.003718,0.0037,0.0037,0.0,ETH-29DEC23-2500-C,0.0037,1554.62,1697373301904,0.0037,ETH,0.0039
429.8,24.0,1558.93,ETH-29DEC23,ETH,0.0,22192.0,0.0115,0.01152,0.0115,0.0115,0.0,ETH-29DEC23-1200-P,0.0115,1554.62,1697373301904,0.011,ETH,0.012
0.0,0.0,1554.01,ETH-27OCT23,ETH,,0.0,,1.445318,,,0.0,ETH-27OCT23-3800-P,,1554.62,1697373301904,,ETH,
0.0,0.0,1554.01,ETH-27OCT23,ETH,,5595.0,,1e-05,,0.0001,0.0,ETH-27OCT23-2700-C,,1554.62,1697373301904,,ETH,0.0001
85.31,50.0,1554.74,ETH-24NOV23,ETH,-18.1818,6381.0,0.0009,0.000883,0.0009,0.0009,0.0,ETH-24NOV23-2400-C,0.0011,1554.62,1697373301904,0.0007,ETH,0.0011
0.0,0.0,1604.26,ETH-27SEP24,ETH,,3.0,0.25005,0.460102,,0.374,0.0,ETH-27SEP24-2200-P,,1554.62,1697373301904,0.0001,ETH,0.5
3673.94,155.0,1554.2,SYN.ETH-3NOV23,ETH,0.0,2266.0,0.0155,0.015518,0.015,0.0155,0.0,ETH-3NOV23-1600-C,0.016,1554.62,1697373301904,0.015,ETH,0.016
0.0,0.0,1558.93,ETH-29DEC23,ETH,,130.0,0.4805,0.480747,,0.3855,0.0,ETH-29DEC23-2300-P,,1554.62,1697373301905,0.4755,ETH,0.4855
0.0,0.0,1589.12,ETH-28JUN24,ETH,,426.0,0.00605,0.005958,,0.0065,0.0,ETH-28JUN24-600-P,,1554.62,1697373301905,0.0046,ETH,0.0075
0.0,0.0,1589.12,ETH-28JUN24,ETH,,272.0,0.79505,0.678831,,0.633,0.0,ETH-28JUN24-2600-P,,1554.62,1697373301905,0.0001,ETH,1.59
0.0,0.0,1589.12,ETH-28JUN24,ETH,,0.0,,1.845984,,,0.0,ETH-28JUN24-4500-P,,1554.62,1697373301905,,ETH,
0.0,0.0,1558.93,ETH-29DEC23,ETH,,316.0,0.61105,0.543906,,0.53,0.0,ETH-29DEC23-2400-P,,1554.62,1697373301905,0.0001,ETH,1.222
0.0,0.0,1558.96,ETH-29DEC23,ETH,,5.0,0.36375,0.363789,,0.3625,0.0,ETH-29DEC23-1000-C,,1554.62,1697373301905,0.3595,ETH,0.368
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,148.0,0.05025,0.050377,,0.0515,0.0,ETH-3NOV23-1500-C,,1554.62,1697373301905,0.049,ETH,0.0515
0.0,0.0,1573.94,ETH-29MAR24,ETH,,411.0,,0.746656,,0.749,0.0,ETH-29MAR24-400-C,,1554.62,1697373301905,,ETH,
7703.87,129.0,1554.74,ETH-24NOV23,ETH,-1.25,11775.0,0.0395,0.039393,0.0375,0.0395,0.0,ETH-24NOV23-1550-P,0.04,1554.62,1697373301905,0.039,ETH,0.04
1042.31,28.0,1553.98,ETH-27OCT23,ETH,11.6279,2314.0,0.024,0.023686,0.0215,0.024,0.0,ETH-27OCT23-1550-C,0.0245,1554.62,1697373301905,0.0235,ETH,0.0245
0.0,0.0,1558.96,ETH-29DEC23,ETH,,0.0,,2.848954,,,0.0,ETH-29DEC23-6000-P,,1554.62,1697373301905,,ETH,3.3895
1129.68,157.0,1554.48,ETH-20OCT23,ETH,-30.0,22058.0,0.0046,0.004558,0.0042,0.0042,0.0,ETH-20OCT23-1500-P,0.006,1554.62,1697373301905,0.0045,ETH,0.0047
0.0,0.0,1589.12,ETH-28JUN24,ETH,,0.0,,0.628384,,,0.0,ETH-28JUN24-600-C,,1554.62,1697373301905,0.0001,ETH,
0.0,0.0,1554.5973357272503,SYN.ETH-17OCT23,ETH,,0.0,0.02175,0.021416,,,0.0,ETH-17OCT23-1525-C,,1554.62,1697373301905,0.018,ETH,0.0255
0.0,0.0,1573.94,ETH-29MAR24,ETH,,590.0,,0.499872,,0.5315,0.0,ETH-29MAR24-800-C,,1554.62,1697373301905,0.0001,ETH,
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,0.0,0.00035,0.000213,,,0.0,ETH-3NOV23-800-P,,1554.62,1697373301905,0.0001,ETH,0.0006
0.0,0.0,1554.51,ETH-20OCT23,ETH,,469.0,,1.6e-05,,0.0001,0.0,ETH-20OCT23-900-P,,1554.62,1697373301905,,ETH,0.0004
135.95,250.0,1554.51,ETH-20OCT23,ETH,0.0,5077.0,0.0003,0.000319,0.0003,0.0003,0.0,ETH-20OCT23-1200-P,0.0004,1554.62,1697373301905,0.0001,ETH,0.0005
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,9.0,0.0017,0.001696,,0.0035,0.0,ETH-3NOV23-1200-P,,1554.62,1697373301905,0.0015,ETH,0.0019
0.0,0.0,1604.26,ETH-27SEP24,ETH,,0.0,,1.523565,,,0.0,ETH-27SEP24-4000-P,,1554.62,1697373301905,,ETH,
9.95,5.0,1553.98,ETH-27OCT23,ETH,-25.0,51620.0,0.00125,0.001237,0.0012,0.0012,0.0,ETH-27OCT23-1800-C,0.0016,1554.62,1697373301905,0.0012,ETH,0.0013
0.0,0.0,1558.93,ETH-29DEC23,ETH,,3001.0,0.00255,0.002548,,0.0025,0.0,ETH-29DEC23-800-P,,1554.62,1697373301905,0.0024,ETH,0.0027
0.0,0.0,1589.12,ETH-28JUN24,ETH,,1073.0,0.009,0.008849,,0.0075,0.0,ETH-28JUN24-6000-C,,1554.62,1697373301905,0.007,ETH,0.011
277.43,20.0,1558.93,ETH-29DEC23,ETH,-16.6667,10997.0,0.00775,0.007753,0.0075,0.0075,0.0,ETH-29DEC23-1100-P,0.009,1554.62,1697373301905,0.0075,ETH,0.008
0.0,0.0,1604.23,ETH-27SEP24,ETH,,225.0,0.18425,0.180927,,0.178,0.0,ETH-27SEP24-1600-C,,1554.62,1697373301905,0.174,ETH,0.1945
0.0,0.0,1589.12,ETH-28JUN24,ETH,,6832.0,0.04275,0.042675,,0.0415,0.0,ETH-28JUN24-2600-C,,1554.62,1697373301905,0.0415,ETH,0.044
160.98,186.0,1554.626447636334,SYN.ETH-16OCT23,ETH,-71.4286,427.0,0.0003,0.00029,0.0002,0.0002,0.0,ETH-16OCT23-1500-P,0.0008,1554.62,1697373301905,0.0002,ETH,0.0004
18.85,41.0,1554.5682238181669,SYN.ETH-18OCT23,ETH,-33.3333,41.0,0.00015,0.000149,0.0002,0.0002,0.0,ETH-18OCT23-1700-C,0.0003,1554.62,1697373301905,0.0001,ETH,0.0002
0.0,0.0,1554.626447636334,SYN.ETH-16OCT23,ETH,,215.0,,0.0,,0.0005,0.0,ETH-16OCT23-1400-P,,1554.62,1697373301905,,ETH,0.0001
0.0,0.0,1573.94,ETH-29MAR24,ETH,,94.0,0.5065,0.172244,,0.167,0.0,ETH-29MAR24-1400-C,,1554.62,1697373301905,0.1,ETH,0.913
7.01,15.0,1554.5973357272503,SYN.ETH-17OCT23,ETH,0.0,60.0,,4.1e-05,0.0003,0.0003,0.0,ETH-17OCT23-1700-C,0.0003,1554.62,1697373301905,,ETH,0.0004
0.0,0.0,1558.93,ETH-29DEC23,ETH,,2995.0,0.0008,0.000783,,0.0007,0.0,ETH-29DEC23-500-P,,1554.62,1697373301905,0.0006,ETH,0.001
0.0,0.0,1554.01,ETH-27OCT23,ETH,,121.0,0.4888,0.801826,,0.677,0.0,ETH-27OCT23-2800-P,,1554.62,1697373301905,0.0001,ETH,0.9775
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,0.0,0.00045,0.00021,,,0.0,ETH-3NOV23-900-P,,1554.62,1697373301905,0.0001,ETH,0.0008
15.22,33.0,1554.48,ETH-20OCT23,ETH,-25.0,11969.0,0.00025,0.000266,0.0002,0.0003,0.0,ETH-20OCT23-1800-C,0.0004,1554.62,1697373301905,0.0001,ETH,0.0004
0.0,0.0,1589.12,ETH-28JUN24,ETH,,0.0,,2.784595,,,0.0,ETH-28JUN24-6000-P,,1554.62,1697373301905,,ETH,
5225.11,87.0,1554.01,ETH-27OCT23,ETH,-2.4096,43594.0,0.03925,0.040064,0.0365,0.0405,0.0,ETH-27OCT23-1600-P,0.0415,1554.62,1697373301905,0.0355,ETH,0.043
108.97,1.0,1589.12,ETH-28JUN24,ETH,0.0,1569.0,0.07025,0.070365,0.07,0.07,0.0,ETH-28JUN24-2100-C,0.07,1554.62,1697373301905,0.0685,ETH,0.072
0.0,0.0,1558.96,ETH-29DEC23,ETH,,928.0,0.3535,0.355052,,0.291,0.0,ETH-29DEC23-2100-P,,1554.62,1697373301905,0.347,ETH,0.36
0.0,0.0,1558.96,ETH-29DEC23,ETH,,14984.0,0.117,0.117855,,0.1215,0.0,ETH-29DEC23-1700-P,,1554.62,1697373301905,0.1105,ETH,0.1235
188.36,4.0,1573.94,ETH-29MAR24,ETH,3.3898,6086.0,0.03125,0.031268,0.0295,0.0305,0.0,ETH-29MAR24-1200-P,0.0305,1554.62,1697373301905,0.03,ETH,0.0325
292.29,139.0,1554.5973357272503,SYN.ETH-17OCT23,ETH,-9.0909,149.0,0.00105,0.001036,0.001,0.001,0.0,ETH-17OCT23-1600-C,0.0016,1554.62,1697373301905,0.0009,ETH,0.0012
0.0,0.0,1573.94,ETH-29MAR24,ETH,,2271.0,0.00185,0.001809,,0.0023,0.0,ETH-29MAR24-6000-C,,1554.62,1697373301905,0.0014,ETH,0.0023
0.0,0.0,1589.12,ETH-28JUN24,ETH,,1810.0,0.19475,0.194513,,0.1965,0.0,ETH-28JUN24-1700-P,,1554.62,1697373301905,0.1905,ETH,0.199
0.0,0.0,1589.12,ETH-28JUN24,ETH,,702.0,0.01075,0.010594,,0.0085,0.0,ETH-28JUN24-5500-C,,1554.62,1697373301905,0.0085,ETH,0.013
0.0,0.0,1573.94,ETH-29MAR24,ETH,,1157.0,0.00315,0.003019,,0.0036,0.0,ETH-29MAR24-600-P,,1554.62,1697373301905,0.002,ETH,0.0043
0.0,0.0,1573.94,ETH-29MAR24,ETH,,0.0,,2.180363,,,0.0,ETH-29MAR24-5000-P,,1554.62,1697373301905,,ETH,
0.0,0.0,1573.94,ETH-29MAR24,ETH,,34.0,0.4598,0.26885,,0.33,0.0,ETH-29MAR24-1200-C,,1554.62,1697373301905,0.0001,ETH,0.9195
297.48,194.0,1554.626447636334,SYN.ETH-16OCT23,ETH,-76.1905,712.0,0.0006,0.000649,0.0005,0.0005,0.0,ETH-16OCT23-1525-P,0.0021,1554.62,1697373301905,0.0005,ETH,0.0007
0.0,0.0,1554.77,ETH-24NOV23,ETH,,0.0,,0.737081,,,0.0,ETH-24NOV23-2700-P,,1554.62,1697373301905,,ETH,1.2105
0.0,0.0,1554.48,ETH-20OCT23,ETH,,5873.0,0.09425,0.094355,,0.0985,0.0,ETH-20OCT23-1700-P,,1554.62,1697373301905,0.0905,ETH,0.098
1132.7,27.0,1554.2,SYN.ETH-3NOV23,ETH,-8.6207,729.0,0.0265,0.026645,0.025,0.0265,0.0,ETH-3NOV23-1550-P,0.029,1554.62,1697373301905,0.026,ETH,0.027
0.0,0.0,1554.51,ETH-20OCT23,ETH,,0.0,,0.0,,,0.0,ETH-20OCT23-3000-C,,1554.62,1697373301906,,ETH,0.0006
0.0,0.0,1554.5682238181669,SYN.ETH-18OCT23,ETH,,0.0,0.00075,0.000788,,,0.0,ETH-18OCT23-1450-P,,1554.62,1697373301906,0.0006,ETH,0.0009
76.9,13.0,1554.5682238181669,SYN.ETH-18OCT23,ETH,7.8947,13.0,0.0042,0.004168,0.0035,0.0041,0.0,ETH-18OCT23-1525-P,0.0041,1554.62,1697373301906,0.004,ETH,0.0044
0.0,0.0,1554.5973357272503,SYN.ETH-17OCT23,ETH,,0.0,0.068,0.067517,,,0.0,ETH-17OCT23-1450-C,,1554.62,1697373301906,0.065,ETH,0.071
0.0,0.0,1554.74,ETH-24NOV23,ETH,,1563.0,0.0005,0.00046,,0.001,0.0,ETH-24NOV23-700-P,,1554.62,1697373301906,0.0003,ETH,0.0007
0.0,0.0,1573.94,ETH-29MAR24,ETH,,327.0,0.76705,0.671121,,0.637,0.0,ETH-29MAR24-2600-P,,1554.62,1697373301906,0.0001,ETH,1.534
0.0,0.0,1554.77,ETH-24NOV23,ETH,,0.0,,0.480616,,,0.0,ETH-24NOV23-2300-P,,1554.62,1697373301906,,ETH,0.9875
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,0.0,0.16075,0.160334,,,0.0,ETH-3NOV23-1800-P,,1554.62,1697373301906,0.157,ETH,0.1645
0.0,0.0,1604.26,ETH-27SEP24,ETH,,0.0,,0.56993,,,0.0,ETH-27SEP24-2400-P,,1554.62,1697373301906,,ETH,
0.0,0.0,1554.5682238181669,SYN.ETH-18OCT23,ETH,,0.0,0.06225,0.06188,,,0.0,ETH-18OCT23-1650-P,,1554.62,1697373301906,0.059,ETH,0.0655
0.0,0.0,1558.96,ETH-29DEC23,ETH,,6967.0,0.00035,0.00024,,0.0006,0.0,ETH-29DEC23-5000-C,,1554.62,1697373301906,0.0001,ETH,0.0006
252145.27,6280.0,1558.93,ETH-29DEC23,ETH,7.8431,76069.0,0.0275,0.027374,0.0255,0.0275,0.0,ETH-29DEC23-1700-C,0.028,1554.62,1697373301906,0.027,ETH,0.028
0.0,0.0,1589.12,ETH-28JUN24,ETH,,0.0,,0.749848,,,0.0,ETH-28JUN24-400-C,,1554.62,1697373301906,0.0001,ETH,
0.0,0.0,1554.77,ETH-24NOV23,ETH,,645.0,0.00035,0.000269,,0.0004,0.0,ETH-24NOV23-3400-C,,1554.62,1697373301906,0.0001,ETH,0.0006
4154.01,140.0,1554.74,ETH-24NOV23,ETH,-2.5641,10014.0,0.0195,0.019487,0.019,0.019,0.0,ETH-24NOV23-1450-P,0.0195,1554.62,1697373301906,0.019,ETH,0.02
0.0,0.0,1554.01,ETH-27OCT23,ETH,,2645.0,,1e-06,,0.0002,0.0,ETH-27OCT23-600-P,,1554.62,1697373301906,,ETH,0.0003
22.56,1.0,1604.26,ETH-27SEP24,ETH,0.0,351.0,0.01675,0.016763,0.0145,0.0145,0.0,ETH-27SEP24-5500-C,0.0145,1554.62,1697373301906,0.015,ETH,0.0185
0.0,0.0,1558.96,ETH-29DEC23,ETH,,38.0,0.9358,1.246081,,1.0715,0.0,ETH-29DEC23-3500-P,,1554.62,1697373301906,0.0001,ETH,1.8715
0.0,0.0,1604.26,ETH-27SEP24,ETH,,294.0,0.1445,0.144466,,0.15,0.0,ETH-27SEP24-1500-P,,1554.62,1697373301906,0.1415,ETH,0.1475
0.0,0.0,1554.01,ETH-27OCT23,ETH,,0.0,,1.316617,,,0.0,ETH-27OCT23-3600-P,,1554.62,1697373301906,,ETH,
0.0,0.0,1589.12,ETH-28JUN24,ETH,,661.0,0.008,0.007829,,0.0065,0.0,ETH-28JUN24-6500-C,,1554.62,1697373301906,0.006,ETH,0.01
0.0,0.0,1558.93,ETH-29DEC23,ETH,,41862.0,0.00175,0.00173,,0.0021,0.0,ETH-29DEC23-3000-C,,1554.62,1697373301906,0.0015,ETH,0.002
729.41,22.0,1589.12,ETH-28JUN24,ETH,2.381,4456.0,0.02325,0.023421,0.021,0.0215,0.0,ETH-28JUN24-3500-C,0.0215,1554.62,1697373301906,0.022,ETH,0.0245
0.0,0.0,1573.94,ETH-29MAR24,ETH,,2911.0,0.295,0.159842,,0.175,0.0,ETH-29MAR24-1700-P,,1554.62,1697373301906,0.09,ETH,0.5
5629.17,52.0,1589.12,ETH-28JUN24,ETH,0.0,2882.0,0.0705,0.070515,0.0695,0.0695,0.0,ETH-28JUN24-1300-P,0.0695,1554.62,1697373301906,0.0685,ETH,0.0725
0.0,0.0,1589.12,ETH-28JUN24,ETH,,1535.0,0.0135,0.013522,,0.0125,0.0,ETH-28JUN24-800-P,,1554.62,1697373301906,0.012,ETH,0.015
1258.88,110.0,1554.5973357272503,SYN.ETH-17OCT23,ETH,-26.6667,140.0,0.00625,0.00623,0.005,0.0055,0.0,ETH-17OCT23-1550-P,0.0075,1554.62,1697373301906,0.006,ETH,0.0065
0.0,0.0,1573.94,ETH-29MAR24,ETH,,16.0,0.67505,0.487507,,0.455,0.0,ETH-29MAR24-2300-P,,1554.62,1697373301906,0.0001,ETH,1.35
0.0,0.0,1589.12,ETH-28JUN24,ETH,,142.0,0.48585,0.398087,,0.437,0.0,ETH-28JUN24-1000-C,,1554.62,1697373301906,0.0002,ETH,0.9715
0.0,0.0,1554.2,SYN.ETH-3NOV23,ETH,,0.0,,0.293083,,,0.0,ETH-3NOV23-1100-C,,1554.62,1697373301906,,ETH,
0.0,0.0,1554.5682238181669,SYN.ETH-18OCT23,ETH,,0.0,0.05275,0.052479,,,0.0,ETH-18OCT23-1475-C,,1554.62,1697373301906,0.0495,ETH,0.056
0.0,0.0,1554.77,ETH-24NOV23,ETH,,0.0,,1.058518,,,0.0,ETH-24NOV23-3200-P,,1554.62,1697373301906,,ETH,
647.47,169.0,1554.48,ETH-20OCT23,ETH,-18.5185,10445.0,0.0023,0.002276,0.0019,0.0022,0.0,ETH-20OCT23-1450-P,0.0028,1554.62,1697373301906,0.0022,ETH,0.0024
920.69,20.0,1554.2,SYN.ETH-3NOV23,ETH,1.7241,1466.0,0.02925,0.029328,0.029,0.0295,0.0,ETH-3NOV23-1550-C,0.03,1554.62,1697373301906,0.029,ETH,0.0295
0.47,1.0,1554.01,ETH-27OCT23,ETH,0.0,29300.0,0.0002,0.000179,0.0003,0.0003,0.0,ETH-27OCT23-2200-C,0.0003,1554.62,1697373301906,0.0001,ETH,0.0003
836.78,30.0,1554.626447636334,SYN.ETH-16OCT23,ETH,0.0,134.0,0.01375,0.014124,0.018,0.018,0.0,ETH-16OCT23-1575-P,0.018,1554.62,1697373301906,0.01,ETH,0.0175
25.48,20.0,1554.48,ETH-20OCT23,ETH,-30.0,3157.0,0.0008,0.000817,0.0007,0.0007,0.0,ETH-20OCT23-1350-P,0.001,1554.62,1697373301906,0.0007,ETH,0.0009
27464.54,204.0,1573.94,ETH-29MAR24,ETH,0.0,14211.0,0.08625,0.086317,0.082,0.0875,0.0,ETH-29MAR24-1500-P,0.0875,1554.62,1697373301906,0.085,ETH,0.0875
0.0,0.0,1554.01,ETH-27OCT23,ETH,,733.0,,1.2e-05,,0.0001,0.0,ETH-27OCT23-2900-C,,1554.62,1697373301906,,ETH,0.0001
10.58,10.0,1553.98,ETH-27OCT23,ETH,-22.2222,72453.0,0.00065,0.000635,0.0006,0.0007,0.0,ETH-27OCT23-1900-C,0.0009,1554.62,1697373301906,0.0005,ETH,0.0008
195.82,26.0,1554.5682238181669,SYN.ETH-18OCT23,ETH,17.5,26.0,0.0047,0.004754,0.004,0.0047,0.0,ETH-18OCT23-1575-C,0.005,1554.62,1697373301906,0.0045,ETH,0.0049
213.22,2.0,1554.48,ETH-20OCT23,ETH,1.4706,1.0,0.0685,0.069495,0.068,0.069,0.0,ETH-20OCT23-1450-C,0.069,1554.62,1697373301906,0.0665,ETH,0.0705
0.0,0.0,1573.94,ETH-29MAR24,ETH,,401.0,0.1345,0.133294,,0.13,0.0,ETH-29MAR24-1500-C,,1554.62,1697373301906,0.1315,ETH,0.1375
0.0,0.0,1554.48,ETH-20OCT23,ETH,,0.0,,0.801234,,,0.0,ETH-20OCT23-2800-P,,1554.62,1697373301906,,ETH,
15699.45,242.0,1554.74,ETH-24NOV23,ETH,6.0976,2602.0,0.0425,0.042455,0.041,0.0435,0.0,ETH-24NOV23-1550-C,0.0435,1554.62,1697373301906,0.042,ETH,0.043
847.1,11.0,1573.94,ETH-29MAR24,ETH,0.0,40338.0,0.051,0.051006,0.0495,0.0495,0.0,ETH-29MAR24-1900-C,0.0495,1554.62,1697373301906,0.0495,ETH,0.0525
28630.54,425.0,1573.94,ETH-29MAR24,ETH,7.4074,51737.0,0.0425,0.042416,0.0405,0.0435,0.0,ETH-29MAR24-2000-C,0.0435,1554.62,1697373301906,0.041,ETH,0.044
0.0,0.0,1558.96,ETH-29DEC23,ETH,,514.0,0.48875,0.48938,,0.5021,0.0,ETH-29DEC23-800-C,,1554.62,1697373301906,0.485,ETH,0.4925
0.0,0.0,1558.93,ETH-29DEC23,ETH,,2144.0,0.6403,0.607372,,0.477,0.0,ETH-29DEC23-2500-P,,1554.62,1697373301906,0.0001,ETH,1.2805
